,run,root,Image1,Image2,IT_root_im1,IT_root_im2,IT_im1_im2,V2_root_im1,V2_root_im2,V2_im1_im2,cat_root,cat_im1,cat_im2,concept_root,concept_im1,concept_im2,V2_im2_minus_im1,IT_im2_minus_im1,IT_most_similar,V2_most_similar,left_right,left_right_root,LeftIm,RightIm,IT_most_similar_lr,V2_most_similar_lr,rew_probs,block_order,sub,resp,lr_root,choice_rt,choice,choice_bin,resp_bin,decision_dur,run_mode,root_times,choice_times,feedback_times,rew,isi_root,isi_choice,iti,bank,choice_incl_late_responses,choice_bin_incl_late_responses,resp_bin_incl_late_responses,choice_rt_incl_late_responses
1587,5,149_1.jpg,149_2.jpg,149_3.jpg,0.228298113,0.8397559859999999,0.329830857,-0.002869907,0.147394443,0.029239461,keg,calf2,keg,container,animal,container,0.15026435000000002,0.611457873,im2,im2,right,left,149_3.jpg,149_2.jpg,left,left,1.0,V2,406,1,left,0.483419814001536,Image2,1.0,1.0,1,behavior,202.59955641600027,209.61598131799838,215.6321541139987,1.0,5,5,5,16,Image2,1.0,1.0,0.483419814001536
1588,5,29_1.jpg,29_2.jpg,29_3.jpg,0.357121484,0.7315075059999999,0.059841072,0.06478766700000001,0.22719004399999998,0.087534736,spinach,crystal1,parsley,vegetable,animal,food,0.162402377,0.374386022,im2,im2,right,right,29_3.jpg,29_2.jpg,left,left,1.0,V2,406,1,right,0.4732492410003033,Image2,1.0,1.0,1,behavior,221.64972694599783,230.6661481029987,236.68242665999787,1.0,7,5,3,16,Image2,1.0,1.0,0.4732492410003033
1589,5,199_1.jpg,199_2.jpg,199_3.jpg,-0.352746877,0.87209805,-0.262722925,0.024300093,0.193705209,0.028994517,toaster_oven,puffin,toaster_oven,kitchen appliance,animal,kitchen appliance,0.16940511600000002,1.2248449270000001,im2,im2,right,left,199_3.jpg,199_2.jpg,left,left,1.0,V2,406,1,left,0.5195105350030644,Image2,1.0,1.0,1,behavior,240.69978640299814,246.71538458699797,251.7321873869987,1.0,4,4,5,16,Image2,1.0,1.0,0.5195105350030644
1590,5,167_1.jpg,167_2.jpg,167_3.jpg,-0.065727719,0.7764747040000001,-0.138637877,0.099921796,-0.018859645,0.043717669,cupcake,target,eggnog,Unclassified,sports equipment,food,-0.118781441,0.8422024229999999,im2,im1,right,right,167_3.jpg,167_2.jpg,left,right,1.0,V2,406,2,right,0.6768230919988127,Image1,0.0,0.0,1,behavior,257.7495336659995,262.7661052889998,270.7828869069999,1.0,3,7,6,16,Image1,0.0,0.0,0.6768230919988127
1591,5,213_1.jpg,213_2.jpg,213_3.jpg,-0.138206876,0.110153166,0.311953766,0.07833514700000001,0.022114462,0.036186843999999996,meerkat,coleslaw,arm,animal,food,body part,-0.056220684999999986,0.248360042,im2,im1,left,left,213_2.jpg,213_3.jpg,right,left,1.0,V2,406,1,left,0.6198528450004233,Image1,0.0,1.0,1,behavior,277.7994603240004,285.81556899299903,291.83302419699976,1.0,6,5,4,16,Image1,0.0,1.0,0.6198528450004233
1592,5,249_1.jpg,249_2.jpg,249_3.jpg,0.043924124,0.654273248,0.35596642,0.019237359,0.16974724300000002,0.056648252,bike,deodorant,bike,container,Unclassified,container,0.15050988399999998,0.610349124,im2,im2,left,right,249_2.jpg,249_3.jpg,right,right,1.0,V2,406,2,right,0.8177156609999656,Image2,1.0,0.0,1,behavior,296.8492757239983,302.8659866140006,306.8828251749983,1.0,4,3,9,16,Image2,1.0,0.0,0.8177156609999656
1593,5,122_1.jpg,122_2.jpg,122_3.jpg,0.00692402,0.365817306,0.110137216,0.067356115,0.012443041,0.051972465,tackle,weather_vane,refrigerator,Unclassified,Unclassified,Unclassified,-0.054913073999999985,0.35889328600000003,im2,im1,left,left,122_2.jpg,122_3.jpg,right,left,1.0,V2,406,2,left,0.8237748620013008,Image2,1.0,0.0,1,behavior,316.89972632699937,320.9155901769991,326.93247012899883,0.0,2,5,5,16,Image2,1.0,0.0,0.8237748620013008
1594,5,252_1.jpg,252_2.jpg,252_3.jpg,-0.18767110899999997,0.551896773,-0.06486584,0.08658350000000001,0.044263662999999995,0.12387040199999999,vacuum,stingray,megaphone,Unclassified,animal,Unclassified,-0.042319836999999985,0.739567882,im2,im1,right,right,252_3.jpg,252_2.jpg,left,right,1.0,V2,406,2,right,0.7092399180000939,Image1,0.0,0.0,1,behavior,332.9496485239979,338.96640761399976,346.9827075100002,1.0,4,7,3,16,Image1,0.0,0.0,0.7092399180000939
1595,5,128_1.jpg,128_2.jpg,128_3.jpg,-0.121451869,0.244424547,0.245198435,0.151366739,0.013812536,0.042544822,clock,dough,barrel,Unclassified,food,Unclassified,-0.137554203,0.36587641600000004,im2,im1,left,left,128_2.jpg,128_3.jpg,right,left,1.0,V2,406,2,left,0.5637695260011242,Image2,1.0,0.0,1,behavior,350.99925712500044,357.0155734389991,364.0330242009986,0.0,4,6,6,16,Image2,1.0,0.0,0.5637695260011242
1596,5,34_1.jpg,34_2.jpg,34_3.jpg,0.112196147,0.60768299,0.018967341000000002,0.031162996000000002,0.10871705699999999,0.001587598,paper_towel,loincloth,paper_plate,Unclassified,clothing,Unclassified,0.07755406100000001,0.49548684299999995,im2,im2,left,right,34_2.jpg,34_3.jpg,right,right,1.0,V2,406,2,right,0.7135413350006274,Image2,1.0,0.0,1,behavior,371.04929463200097,378.0658753659991,382.0820860060012,1.0,5,3,4,16,Image2,1.0,0.0,0.7135413350006274
1597,5,123_1.jpg,123_2.jpg,123_3.jpg,-0.359700594,-0.002170498,0.052236882000000005,0.016058197,0.07508510000000002,0.043448602,racehorse,bee,gargoyle,animal,animal,Unclassified,0.05902690300000001,0.357530096,im2,im2,right,right,123_3.jpg,123_2.jpg,left,left,1.0,V2,406,,right,,missed,,,1,behavior,387.0993519479998,393.1153848969989,399.1153950299995,,4,5,5,16,missed,,,
1598,5,187_1.jpg,187_2.jpg,187_3.jpg,-0.207466677,0.8915950109999999,-0.16994384699999998,-0.008535614,0.123506194,0.028719499,onion,ambulance,onion,Unclassified,container,Unclassified,0.132041808,1.099061688,im2,im2,right,right,187_3.jpg,187_2.jpg,left,left,1.0,V2,406,1,right,0.549395491998439,Image2,1.0,1.0,1,behavior,405.13221497799896,413.1495449440008,419.16526779299966,1.0,6,5,5,16,Image2,1.0,1.0,0.549395491998439
1599,5,9_1.jpg,9_2.jpg,9_3.jpg,-0.03462042,0.0916424,0.099374856,-0.022126222,0.130696044,0.03991407,bee,flamingo,crystal_ball,animal,animal,Unclassified,0.15282226599999998,0.12626282,im2,im2,left,right,9_2.jpg,9_3.jpg,right,right,1.0,V2,406,1,right,0.692018346999248,Image1,0.0,1.0,1,behavior,425.1829007939996,430.1993873909996,434.2155318389996,0.0,3,3,3,16,Image1,0.0,1.0,0.692018346999248
1600,6,244_1.jpg,244_2.jpg,244_3.jpg,-0.128812745,0.480272553,-0.024853799,0.043108512,0.130595773,0.028176137999999996,velcro,pelican,railing,Unclassified,animal,Unclassified,0.087487261,0.609085298,im2,im2,left,left,244_2.jpg,244_3.jpg,right,right,1.0,V2,406,2,left,0.6257029240005068,Image2,1.0,0.0,1,behavior,1.016949441000179,7.033172042996739,10.049928288997762,1.0,4,2,2,15,Image2,1.0,0.0,0.6257029240005068
1601,6,241_1.jpg,241_2.jpg,241_3.jpg,-0.11417510199999999,0.49160264299999995,0.126998046,0.045334969,0.075995061,0.064095252,thimble,ram,thumbtack,container,animal,Unclassified,0.030660092000000003,0.605777745,im2,im2,left,right,241_2.jpg,241_3.jpg,right,right,1.0,V2,406,2,right,0.5990995399988606,Image2,1.0,0.0,1,behavior,13.066658268999163,18.0833259989995,24.10029971899712,1.0,3,5,3,15,Image2,1.0,0.0,0.5990995399988606
1602,6,173_1.jpg,173_2.jpg,173_3.jpg,-0.219791724,0.750022658,-0.13090279300000002,0.074624404,0.018041195,0.049550102,ham,aircraft_carrier,sundae,Unclassified,vehicle,dessert,-0.05658320900000001,0.969814382,im2,im1,left,right,173_2.jpg,173_3.jpg,right,left,1.0,V2,406,2,right,0.6292360459992778,Image2,1.0,0.0,1,behavior,28.116628263996972,34.133678042999236,41.150000073997944,0.0,4,6,5,15,Image2,1.0,0.0,0.6292360459992778
1603,6,116_1.jpg,116_2.jpg,116_3.jpg,0.163478128,0.401735675,0.428359494,0.120713457,0.015518841,0.056777672,applesauce,puck,milkshake,food,Unclassified,Unclassified,-0.105194616,0.238257547,im2,im1,right,right,116_3.jpg,116_2.jpg,left,right,1.0,V2,406,2,right,0.7077132449994679,Image1,0.0,0.0,1,behavior,47.16699478999726,55.18326798899943,59.20031280599869,1.0,6,3,2,15,Image1,0.0,0.0,0.7077132449994679
1604,6,78_1.jpg,78_2.jpg,78_3.jpg,-0.236791495,0.7460574000000001,-0.272962823,0.1218847,-0.021536332000000002,-0.021482612,ravioli,minivan,zucchini,Unclassified,container,vegetable,-0.143421032,0.982848895,im2,im1,left,left,78_2.jpg,78_3.jpg,right,left,1.0,V2,406,1,left,0.6573127459996613,Image1,0.0,1.0,1,behavior,62.216664767998736,70.23351740399812,76.249880561998,1.0,6,5,4,15,Image1,0.0,1.0,0.6573127459996613
1605,6,0_1.jpg,0_2.jpg,0_3.jpg,0.10583230699999999,0.218777626,-0.086585614,0.065103598,0.089808999,0.037974415,gravestone,pajamas,javelin,Unclassified,clothing,sports equipment,0.024705401,0.112945319,im2,im2,left,left,0_2.jpg,0_3.jpg,right,right,1.0,V2,406,1,left,0.7435064279998187,Image1,0.0,1.0,1,behavior,81.2669040849978,89.28326915999787,95.30025411599854,0.0,6,5,5,15,Image1,0.0,1.0,0.7435064279998187
1606,6,285_1.jpg,285_2.jpg,285_3.jpg,-0.294450259,0.794380822,-0.171934074,0.030399777000000003,0.128192408,0.030864681,daisy,bunkbed,dandelion,plant,furniture,plant,0.09779263099999999,1.088831081,im2,im2,left,left,285_2.jpg,285_3.jpg,right,right,1.0,V2,406,2,left,0.533262349999859,Image2,1.0,0.0,1,behavior,101.31665792099739,109.3335556719976,113.34999724399677,1.0,6,3,6,15,Image2,1.0,0.0,0.533262349999859
1607,6,263_1.jpg,263_2.jpg,263_3.jpg,-0.252339407,0.609807379,-0.282784123,0.059865432,0.12468647599999999,0.045900370999999995,souffle,anteater,toast,food,animal,food,0.06482104400000001,0.8621467859999999,im2,im2,left,right,263_2.jpg,263_3.jpg,right,right,1.0,V2,406,1,right,0.5393547900021076,Image1,0.0,1.0,1,behavior,120.36697804399955,126.38327657399714,131.40029751199836,0.0,4,4,3,15,Image1,0.0,1.0,0.5393547900021076
1608,6,65_1.jpg,65_2.jpg,65_3.jpg,-0.229870193,0.625435693,-0.219844729,0.107412638,0.0194543,0.032769488,enchilada,platypus,nutcracker,food,animal,Unclassified,-0.08795833800000001,0.8553058859999999,im2,im1,right,left,65_3.jpg,65_2.jpg,left,right,1.0,V2,406,2,left,0.5376728379997076,Image1,0.0,0.0,1,behavior,135.41665085799832,140.43337946099928,144.4498700889999,1.0,3,3,3,15,Image1,0.0,0.0,0.5376728379997076
1609,6,88_1.jpg,88_2.jpg,88_3.jpg,-0.33217662800000003,0.771882381,-0.34576976299999995,0.135288293,-0.004477488,0.00647372,hammer,nest,air_pump,tool,Unclassified,Unclassified,-0.139765781,1.104059009,im2,im1,right,right,88_3.jpg,88_2.jpg,left,right,1.0,V2,406,1,right,0.551054491999821,Image2,1.0,1.0,1,behavior,148.46660089299985,157.48360608599978,165.4999379089968,0.0,7,7,6,15,Image2,1.0,1.0,0.551054491999821
1610,6,150_1.jpg,150_2.jpg,150_3.jpg,0.057176847,0.785858664,0.160239629,0.101444399,0.09058878,0.066122344,souffle,headlight,latte,food,Unclassified,food,-0.010855619000000009,0.728681817,im2,im1,right,right,150_3.jpg,150_2.jpg,left,right,1.0,V2,406,1,right,0.709737599001528,Image2,1.0,1.0,1,behavior,172.51690045299983,178.53321950199825,182.55019503699805,0.0,4,3,3,15,Image2,1.0,1.0,0.709737599001528
1611,6,169_1.jpg,169_2.jpg,169_3.jpg,-0.009041584,0.848356668,0.007163851,0.024005949,0.179463016,0.026458747,rose,cuckoo_clock,rose,plant,Unclassified,plant,0.155457067,0.8573982520000001,im2,im2,left,left,169_2.jpg,169_3.jpg,right,right,1.0,V2,406,2,left,0.4433785529981833,Image2,1.0,0.0,1,behavior,186.56664535399977,193.58358666200002,199.6000168549981,1.0,5,5,5,15,Image2,1.0,0.0,0.4433785529981833
1612,6,68_1.jpg,68_2.jpg,68_3.jpg,-0.197698354,0.658772595,-0.19082229,0.001375179,0.135282312,0.04811133099999999,combination_lock,hyena,measuring_cup,Unclassified,animal,container,0.13390713299999998,0.8564709490000001,im2,im2,left,right,68_2.jpg,68_3.jpg,right,right,1.0,V2,406,2,right,0.6097313999998732,Image2,1.0,0.0,1,behavior,205.6167721999991,211.63315573599903,215.65023962299892,1.0,4,3,5,15,Image2,1.0,0.0,0.6097313999998732
1613,6,174_1.jpg,174_2.jpg,174_3.jpg,-0.10177776699999999,0.8806909759999999,-0.154750483,0.107742974,0.0250413,-0.006150138,flamingo,doorstop,flamingo,animal,Unclassified,animal,-0.082701674,0.982468743,im2,im1,right,right,174_3.jpg,174_2.jpg,left,right,1.0,V2,406,1,right,0.5187473359983414,Image2,1.0,1.0,1,behavior,221.66665334199934,228.68360128600034,235.69998449599734,0.0,5,6,5,15,Image2,1.0,1.0,0.5187473359983414
1614,6,292_1.jpg,292_2.jpg,292_3.jpg,-0.29641534,0.9252348020000001,-0.316832987,0.058604123,0.11172625800000001,0.062247072,orange,crucifix,grapefruit,fruit,Unclassified,fruit,0.053122135,1.221650142,im2,im2,left,left,292_2.jpg,292_3.jpg,right,right,1.0,V2,406,2,left,0.44592259999990347,Image2,1.0,0.0,1,behavior,241.71693916499862,247.73323954799707,252.75020188899725,1.0,4,4,6,15,Image2,1.0,0.0,0.44592259999990347
1615,6,278_1.jpg,278_2.jpg,278_3.jpg,-0.17735950399999997,0.80438372,-0.301230669,0.137163714,-0.0016370529999999999,0.04917707599999999,margarita,bull,juice,food,animal,food,-0.138800767,0.981743224,im2,im1,left,left,278_2.jpg,278_3.jpg,right,left,1.0,V2,406,2,left,0.442698978997214,Image2,1.0,0.0,1,behavior,259.76665225599936,263.78363478699976,269.7999489699978,0.0,2,5,5,15,Image2,1.0,0.0,0.442698978997214
1616,6,182_1.jpg,182_2.jpg,182_3.jpg,-0.362591955,0.723242275,-0.17317336600000002,0.025509897000000004,0.069247317,0.061714186,spear,lion,sword,weapon,animal,weapon,0.04373742,1.08583423,im2,im2,right,right,182_3.jpg,182_2.jpg,left,left,1.0,V2,406,1,right,0.7137728920024529,Image2,1.0,1.0,1,behavior,275.81693847399947,281.83322018099716,288.8502532149978,1.0,4,6,2,15,Image2,1.0,1.0,0.7137728920024529
1617,6,156_1.jpg,156_2.jpg,156_3.jpg,-0.125446048,0.598704964,0.120716706,0.095616147,-0.007377911,0.054617785,blower,pie,car_seat,Unclassified,Unclassified,Unclassified,-0.10299405800000001,0.724151012,im2,im1,right,left,156_3.jpg,156_2.jpg,left,right,1.0,V2,406,1,left,0.7515564280001854,Image2,1.0,1.0,1,behavior,291.86663318799765,296.88327050599764,304.9002462089993,0.0,3,7,6,15,Image2,1.0,1.0,0.7515564280001854
1618,6,24_1.jpg,24_2.jpg,24_3.jpg,0.415017325,0.775831713,0.35009624899999997,0.050734005,0.13111641300000001,0.07063687099999999,tank2,candy,water_heater,animal,food,container,0.08038240799999999,0.360814388,im2,im2,left,right,24_2.jpg,24_3.jpg,right,right,1.0,V2,406,2,right,0.5411826470008236,Image2,1.0,0.0,1,behavior,311.91660312199747,319.93369378199714,326.94998072199814,1.0,6,6,9,15,Image2,1.0,0.0,0.5411826470008236
1619,6,158_1.jpg,158_2.jpg,158_3.jpg,-0.16205927,0.56964682,-0.24510030800000002,0.030892494,0.17134013899999997,0.027155737000000003,scoop,hammock,icepick,container,furniture,tool,0.140447645,0.73170609,im2,im2,right,right,158_3.jpg,158_2.jpg,left,left,1.0,V2,406,1,right,0.5877312720003829,Image2,1.0,1.0,1,behavior,336.9669318149972,343.983296178998,348.0001296629998,1.0,5,3,5,15,Image2,1.0,1.0,0.5877312720003829
1620,6,238_1.jpg,238_2.jpg,238_3.jpg,-0.020887528,0.46082804200000005,0.07020628200000001,0.13929273,0.004821449,0.060463416,jetski,bottle_opener,crane,Unclassified,tool,Unclassified,-0.134471281,0.48171557,im2,im1,right,left,238_3.jpg,238_2.jpg,left,right,1.0,V2,406,2,left,0.6496154020023823,Image1,0.0,0.0,1,behavior,354.0165608569987,358.0335223669972,364.04993963099696,1.0,2,5,4,15,Image1,0.0,0.0,0.6496154020023823
1621,6,250_1.jpg,250_2.jpg,250_3.jpg,-0.32632122399999997,0.39457985100000004,-0.212036571,0.073281412,0.055776837999999995,0.033979087000000005,paddle,cheetah,screwdriver,Unclassified,animal,tool,-0.017504574000000002,0.720901075,im2,im1,left,right,250_2.jpg,250_3.jpg,right,left,1.0,V2,406,1,right,0.6718367489993398,Image1,0.0,1.0,1,behavior,369.0670221499968,378.08322766499987,383.1000067779969,1.0,7,4,3,15,Image1,0.0,1.0,0.6718367489993398
1622,6,261_1.jpg,261_2.jpg,261_3.jpg,-0.247988695,0.611091982,0.017592293000000002,0.06775348099999999,0.041540783,0.05927967,crayfish,slot_machine,beetle,animal,Unclassified,animal,-0.02621269800000001,0.859080677,im2,im1,right,left,261_3.jpg,261_2.jpg,left,right,1.0,V2,406,1,left,0.5254848430013226,Image2,1.0,1.0,1,behavior,387.11661275299775,392.1332398099985,398.15001332599786,0.0,3,5,4,15,Image2,1.0,1.0,0.5254848430013226
1623,6,46_1.jpg,46_2.jpg,46_3.jpg,0.025355852,0.642297541,0.017304751,0.167203447,0.064982207,0.051389479,ostrich,shoe,camel,animal,Unclassified,animal,-0.10222124,0.616941689,im2,im1,right,left,46_3.jpg,46_2.jpg,left,right,1.0,V2,406,1,left,0.49950779100254294,Image2,1.0,1.0,1,behavior,403.1666557179997,411.18361633399763,417.1999798179968,0.0,6,5,5,15,Image2,1.0,1.0,0.49950779100254294
1624,6,118_1.jpg,118_2.jpg,118_3.jpg,0.29808328100000003,0.543091047,0.294611337,0.012382416,0.15188283,0.044671054,cabbage,bell,cilantro,plant,Unclassified,food,0.13950041400000002,0.245007766,im2,im2,right,left,118_3.jpg,118_2.jpg,left,left,1.0,V2,406,1,left,0.8016401940003561,Image2,1.0,1.0,1,behavior,423.21700643299846,429.2332601449998,433.2501718409985,1.0,4,3,4,15,Image2,1.0,1.0,0.8016401940003561
1625,7,126_1.jpg,126_2.jpg,126_3.jpg,0.093007627,0.461496442,-0.006291063,0.031270572999999996,0.135036239,0.16569942599999998,quill,kayak,roller,Unclassified,vehicle,Unclassified,0.10376566599999999,0.368488815,im2,im2,left,left,126_2.jpg,126_3.jpg,right,right,1.0,IT,406,2,left,0.4978692120021151,Image2,1.0,0.0,1,behavior,1.0167029200019897,5.033265476999077,8.050311260001763,1.0,2,2,2,17,Image2,1.0,0.0,0.4978692120021151
1626,7,115_1.jpg,115_2.jpg,115_3.jpg,0.515338993,0.753672962,0.620816634,0.012190023000000001,0.10520079800000001,0.069589531,latte,pacifier,soy_sauce,food,Unclassified,food,0.093010775,0.23833396900000006,im2,im2,right,right,115_3.jpg,115_2.jpg,left,left,1.0,IT,406,1,right,0.8876077050008462,Image2,1.0,1.0,1,behavior,11.06665589900149,16.08333463999952,23.100337825999304,1.0,3,6,3,17,Image2,1.0,1.0,0.8876077050008462
1627,7,63_1.jpg,63_2.jpg,63_3.jpg,-0.033820962999999996,0.822156129,-0.241800045,0.047410928,0.121291904,0.09004041199999999,reindeer,mattress,reindeer,animal,Unclassified,animal,0.07388097600000001,0.855977092,im2,im2,right,left,63_3.jpg,63_2.jpg,left,left,1.0,IT,406,1,left,0.493715313001303,Image2,1.0,1.0,1,behavior,27.116614693000884,32.133383536998736,36.150046648999705,1.0,3,3,3,17,Image2,1.0,1.0,0.493715313001303
1628,7,163_1.jpg,163_2.jpg,163_3.jpg,-0.120044679,0.72490469,-0.2525907,0.042292339000000005,0.115094752,0.017535103,camera1,tumbleweed,camcorder,animal,plant,Unclassified,0.072802413,0.8449493690000001,im2,im2,right,left,163_3.jpg,163_2.jpg,left,left,1.0,IT,406,1,left,0.5711414059987874,Image2,1.0,1.0,1,behavior,40.16662287700092,48.183621858999686,52.199980676999985,1.0,6,3,6,17,Image2,1.0,1.0,0.5711414059987874
1629,7,248_1.jpg,248_2.jpg,248_3.jpg,-0.096250319,0.506948895,-0.034264786,0.123096145,-0.011979891000000001,0.032814872,drawer,earwig,popsicle,container,animal,dessert,-0.13507603599999998,0.603199214,im2,im1,right,right,248_3.jpg,248_2.jpg,left,right,1.0,IT,406,1,right,0.5296661739994306,Image2,1.0,1.0,1,behavior,59.21702594499948,67.23331695800152,73.25035066499913,1.0,6,5,5,17,Image2,1.0,1.0,0.5296661739994306
1630,7,143_1.jpg,143_2.jpg,143_3.jpg,-0.215642367,0.39744538700000004,-0.195344517,0.07923021,0.013131398999999998,0.024012451,juicer2,pheasant,sawhorse,animal,animal,Unclassified,-0.066098811,0.6130877539999999,im2,im1,right,right,143_3.jpg,143_2.jpg,left,right,1.0,IT,406,2,right,0.7996964049998496,Image1,0.0,0.0,1,behavior,79.26667574000021,86.28364850300204,93.30006356599915,0.0,5,6,2,17,Image1,0.0,0.0,0.7996964049998496
1631,7,190_1.jpg,190_2.jpg,190_3.jpg,-0.42719511,0.793071552,-0.42137371700000004,0.045625963,0.06994480900000001,0.05440086400000001,juicer1,barbed_wire,oatmeal,animal,Unclassified,food,0.024318846,1.220266662,im2,im2,left,left,190_2.jpg,190_3.jpg,right,right,1.0,IT,406,1,left,0.6859905509991222,Image1,0.0,1.0,1,behavior,96.31700000699857,102.33332102200075,108.35038093099865,0.0,4,5,6,17,Image1,0.0,1.0,0.6859905509991222
1632,7,206_1.jpg,206_2.jpg,206_3.jpg,0.35625788799999997,0.47332997299999996,0.246962638,0.120716843,0.015537595,0.00043573900000000004,sugar_cube,volleyball,needle,Unclassified,Unclassified,Unclassified,-0.105179248,0.117072085,im2,im1,left,left,206_2.jpg,206_3.jpg,right,left,1.0,IT,406,1,left,0.8188060940010473,Image1,0.0,1.0,1,behavior,115.36673920999965,122.3836429719995,126.4000624370019,0.0,5,3,3,17,Image1,0.0,1.0,0.8188060940010473
1633,7,165_1.jpg,165_2.jpg,165_3.jpg,-0.207467714,0.642721664,-0.250883848,0.112638018,0.026678219,0.025554132,graffiti,raccoon,altar,Unclassified,animal,Unclassified,-0.085959799,0.8501893779999999,im2,im1,right,right,165_3.jpg,165_2.jpg,left,right,1.0,IT,406,1,right,0.5295246690002386,Image2,1.0,1.0,1,behavior,130.4166968339996,137.4333706210018,142.45028896499934,1.0,5,4,5,17,Image2,1.0,1.0,0.5295246690002386
1634,7,153_1.jpg,153_2.jpg,153_3.jpg,-0.027331404,0.698605193,0.001372948,0.035875491,0.10364117099999999,0.007141465,corkscrew,duckling,ink,tool,animal,Unclassified,0.06776568,0.725936597,im2,im2,left,right,153_2.jpg,153_3.jpg,right,right,1.0,IT,406,1,right,0.8946674789985991,Image1,0.0,1.0,1,behavior,148.46671376700033,156.48367479700028,164.50000515500142,0.0,6,7,5,17,Image1,0.0,1.0,0.8946674789985991
1635,7,239_1.jpg,239_2.jpg,239_3.jpg,-0.165268314,0.319899738,-0.098916652,0.161623181,0.0027969229999999998,-0.002959699,blower,caterpillar,suspenders,Unclassified,animal,clothing,-0.158826258,0.485168052,im2,im1,left,right,239_2.jpg,239_3.jpg,right,left,1.0,IT,406,2,right,0.5738187809984083,Image2,1.0,0.0,1,behavior,170.5169885610012,178.5333424700002,184.5502179489995,1.0,6,5,3,17,Image2,1.0,0.0,0.5738187809984083
1636,7,19_1.jpg,19_2.jpg,19_3.jpg,0.181483948,0.427021766,0.000818837,0.051468300999999994,0.204404387,0.043068431,beachball,cooler,bologna,toy,Unclassified,Unclassified,0.152936086,0.245537818,im2,im2,left,right,19_2.jpg,19_3.jpg,right,right,1.0,IT,406,2,right,0.907507373001863,Image2,1.0,0.0,1,behavior,188.5667014819992,194.5837063250001,198.6000050670009,1.0,4,3,3,17,Image2,1.0,0.0,0.907507373001863
1637,7,129_1.jpg,129_2.jpg,129_3.jpg,0.224090567,0.594228765,0.45593202299999996,0.021974886000000003,0.180020714,0.071851548,lip_balm,curtain,juicer1,Unclassified,Unclassified,animal,0.158045828,0.370138198,im2,im2,right,left,129_3.jpg,129_2.jpg,left,left,1.0,IT,406,1,left,0.8335017709978274,Image2,1.0,1.0,1,behavior,202.61651120600072,208.63323861400204,213.6499856900009,1.0,4,4,5,17,Image2,1.0,1.0,0.8335017709978274
1638,7,57_1.jpg,57_2.jpg,57_3.jpg,-0.146407905,0.578098875,-0.10656716599999999,0.124766229,0.0035804490000000003,0.020216196999999998,ink,ramp,piggy_bank,Unclassified,Unclassified,container,-0.12118578,0.72450678,im2,im1,left,left,57_2.jpg,57_3.jpg,right,left,1.0,IT,406,2,left,0.8554492980001669,Image2,1.0,0.0,1,behavior,219.6666230769988,225.68360007400042,229.70002252099948,1.0,4,3,4,17,Image2,1.0,0.0,0.8554492980001669
1639,7,145_1.jpg,145_2.jpg,145_3.jpg,-0.144367569,0.461842605,0.124373098,0.063907178,0.16332405,0.09222289800000001,turntable,poppy,paper_plate,Unclassified,plant,Unclassified,0.09941687199999999,0.606210174,im2,im2,right,right,145_3.jpg,145_2.jpg,left,left,1.0,IT,406,2,right,0.541658385998744,Image1,0.0,0.0,1,behavior,234.7166071899992,242.7332811080014,248.7503434249993,0.0,6,5,4,17,Image1,0.0,0.0,0.541658385998744
1640,7,209_1.jpg,209_2.jpg,209_3.jpg,-0.165121847,-0.050089043,0.175957995,-0.0031190859999999996,0.147957371,0.036079756,reindeer,crayon,shield,animal,Unclassified,Unclassified,0.151076457,0.115032804,im2,im2,left,right,209_2.jpg,209_3.jpg,right,right,1.0,IT,406,2,right,0.4673599439993268,Image2,1.0,0.0,1,behavior,253.76669958600178,261.78364182600126,265.80005023899867,1.0,6,3,5,17,Image2,1.0,0.0,0.4673599439993268
1641,7,23_1.jpg,23_2.jpg,23_3.jpg,0.133512568,0.49827417799999996,0.31579533600000004,0.038027225,0.107706972,0.117776169,riser,shower_cap,bongo,Unclassified,clothing,musical instrument,0.069679747,0.36476161,im2,im2,right,left,23_3.jpg,23_2.jpg,left,left,1.0,IT,406,2,left,0.5219132759993954,Image1,0.0,0.0,1,behavior,271.8169795249996,277.83327150699915,284.8503156020015,0.0,4,6,2,17,Image1,0.0,0.0,0.5219132759993954
1642,7,13_1.jpg,13_2.jpg,13_3.jpg,-0.10188828400000001,0.13699979699999998,0.396015026,0.055503447000000004,-0.009598753,0.019792228999999998,sea_urchin,bumper,key,animal,Unclassified,Unclassified,-0.0651022,0.238888081,im2,im1,left,left,13_2.jpg,13_3.jpg,right,left,1.0,IT,406,1,left,0.6392439089977415,Image1,0.0,1.0,1,behavior,287.86670792099903,296.88367912800095,302.9000425890008,0.0,7,5,4,17,Image1,0.0,1.0,0.6392439089977415
1643,7,267_1.jpg,267_2.jpg,267_3.jpg,-0.119485535,0.7292990970000001,-0.264871915,0.14232042,0.004697017,-0.006457281,keyboard,twig,domino,Unclassified,Unclassified,Unclassified,-0.137623403,0.848784632,im2,im1,left,left,267_2.jpg,267_3.jpg,right,left,1.0,IT,406,2,left,0.5738207520007563,Image2,1.0,0.0,1,behavior,307.917085486999,313.9332826690006,318.9503319059986,1.0,4,4,6,17,Image2,1.0,0.0,0.5738207520007563
